scope_percent,kmeans_inside_accuracys,kmeans_outside_accuracys,nn_ouside_accuracys,same_result_accuracys
0,,0.4993218806509946,,
1,0.8085106382978723,0.4960018277358922,0.4960018277358922,1.0
2,0.8241758241758241,0.49249942303254096,0.49249942303254096,1.0
3,0.837037037037037,0.48869200279785496,0.48869200279785496,1.0
4,0.8277777777777777,0.48539114043355325,0.48539114043355325,1.0
5,0.820627802690583,0.48226612711259226,0.48226612711259226,1.0
6,0.8052434456928839,0.47967284099109936,0.47967284099109936,1.0
7,0.7916666666666666,0.4771400778210117,0.4771400778210117,1.0
8,0.7843137254901961,0.4743053848045242,0.4743053848045242,1.0
9,0.7830423940149626,0.4710415113099677,0.4710415113099677,1.0
10,0.7927927927927928,0.4665829145728643,0.4665829145728643,1.0
11,0.7827868852459017,0.4641768292682927,0.4641768292682927,1.0
12,0.7729831144465291,0.4618350038550501,0.4618350038550501,1.0
13,0.7625649913344887,0.45983883545619963,0.45983883545619963,1.0
14,0.7572347266881029,0.457127827459232,0.457127827459232,1.0
15,0.7537537537537538,0.4542309739222991,0.4542309739222991,1.0
16,0.7380281690140845,0.4536887452880991,0.4536887452880991,1.0
17,0.73342175066313,0.45122615803814714,0.45122615803814714,1.0
18,0.7205513784461153,0.4506343077771649,0.4506343077771649,1.0
19,0.7164887307236062,0.4481988271432561,0.4481988271432561,1.0
20,0.7031602708803611,0.4482758620689655,0.4482758620689655,1.0
21,0.6938775510204082,0.4474663612940166,0.4474663612940166,1.0
22,0.6861538461538461,0.4465062336909249,0.4465062336909249,1.0
23,0.6735294117647059,0.4471210340775558,0.4471210340775558,1.0
24,0.6603951081843838,0.4483784587920262,0.4483784587920262,1.0
25,0.6540198735320687,0.447693699125716,0.447693699125716,1.0
26,0.6579861111111112,0.4434596577017115,0.4434596577017115,1.0
27,0.6599832915622389,0.4397273008986675,0.4397273008986675,1.0
28,0.6631748589846898,0.4354382657869934,0.4354382657869934,1.0
29,0.661993769470405,0.43280254777070065,0.43280254777070065,1.0
30,0.6621519939804364,0.4294022617124394,0.4294022617124394,1.0
31,0.6584122359796067,0.4277286135693215,0.4277286135693215,1.0
32,0.6577275935074101,0.424675756568008,0.424675756568008,1.0
33,0.6550308008213552,0.42254471819102263,0.42254471819102263,1.0
34,0.6476443264764432,0.42269454919437777,0.42269454919437777,1.0
35,0.6441005802707931,0.42116254785938045,0.42116254785938045,1.0
36,0.6394984326018809,0.42028985507246375,0.42028985507246375,1.0
37,0.6363636363636364,0.4186714542190305,0.4186714542190305,1.0
38,0.6300475059382423,0.41897810218978104,0.41897810218978104,1.0
39,0.6247828604516502,0.41898405635891733,0.41898405635891733,1.0
40,0.6177300959909655,0.420278929513758,0.420278929513758,1.0
41,0.6119977985690699,0.4207901802838512,0.4207901802838512,1.0
42,0.6045137023105857,0.42294186500195086,0.42294186500195086,1.0
43,0.5955882352941176,0.42658730158730157,0.42658730158730157,1.0
44,0.5893223819301848,0.42851373182552505,0.42851373182552505,1.0
45,0.5840441545408931,0.4298642533936652,0.4298642533936652,1.0
46,0.5822287677957781,0.42857142857142855,0.42857142857142855,1.0
47,0.5763688760806917,0.43082835183603757,0.43082835183603757,1.0
48,0.5712941176470588,0.4327968682035668,0.4327968682035668,1.0
49,0.571889400921659,0.42945874001774625,0.42945874001774625,1.0
50,0.5727190605239386,0.4257918552036199,0.4257918552036199,1.0
51,0.5677590788308238,0.4279778393351801,0.4279778393351801,1.0
52,0.5662179765523231,0.42668552569542667,0.42668552569542667,1.0
53,0.5630861040068201,0.4273339749759384,0.4273339749759384,1.0
54,0.560434964450021,0.42744712247909494,0.42744712247909494,1.0
55,0.5585215605749486,0.42684766214177977,0.42684766214177977,1.0
56,0.5516129032258065,0.43261316872427985,0.43261316872427985,1.0
57,0.5443740095087163,0.4394736842105263,0.4394736842105263,1.0
58,0.5375925204518893,0.4464189553042542,0.4464189553042542,1.0
59,0.5308310991957105,0.45394373965802537,0.45394373965802537,1.0
60,0.5252259036144579,0.4604072398190045,0.4604072398190045,1.0
61,0.5253609774157719,0.4585026117237377,0.4585026117237377,1.0
62,0.5266034985422741,0.45476190476190476,0.45476190476190476,1.0
63,0.5292219433488705,0.44831804281345566,0.44831804281345566,1.0
64,0.5280621249558771,0.4481458202388435,0.4481458202388435,1.0
65,0.5251998609662843,0.45119586296056885,0.45119586296056885,1.0
