scope_percent,kmeans_inside_accuracys,kmeans_outside_accuracys,nn_ouside_accuracys,same_result_accuracys
12,0.48906560636182905,0.4382144801306478,0.4512792596624932,0.9344039194338596
13,0.4889705882352941,0.43765483071841454,0.45554638040187173,0.9284338012661713
14,0.48722316865417375,0.4373259052924791,0.4565459610027855,0.9323119777158775
15,0.4912559618441971,0.43602029312288615,0.43968432919954903,0.9763246899661782
16,0.491044776119403,0.4354148845166809,0.45280866837753064,0.9244368406045053
17,0.4866385372714487,0.4356607039815349,0.4549913444893249,0.9405654933641084
18,0.48138297872340424,0.4362043795620438,0.46072992700729926,0.9275912408759124
19,0.47547169811320755,0.43701951507983444,0.43790656416321705,0.9849201655824955
20,0.4731182795698925,0.437125748502994,0.4595808383233533,0.9365269461077844
21,0.4646924829157175,0.438920885116702,0.4489239163382843,0.9712033949681722
22,0.4652173913043478,0.43844028246852934,0.4405894995394535,0.9791218913110225
23,0.4652128764278297,0.43808338518979467,0.43839452395768513,0.9863098942128189
24,0.4721115537848606,0.4355499527261267,0.437125748502994,0.9914907028049165
25,0.4722753346080306,0.4350047908016608,0.43660172468859787,0.9910571702331523
26,0.47194112235510577,0.43462783171521036,0.4343042071197411,0.989967637540453
27,0.4685562444641275,0.43536745406824146,0.43536745406824146,0.990485564304462
28,0.4667235494880546,0.43560732113144757,0.43494176372712146,0.9926788685524126
29,0.46413849958779885,0.43623481781376516,0.4338731443994602,0.9898785425101214
30,0.46294820717131474,0.43634496919917864,0.43600273785078714,0.9863107460643394
31,0.45987654320987653,0.43734814300590075,0.43873654980909405,0.9829920166608817
32,0.45332337565347275,0.4400986610288936,0.437984496124031,0.985553206483439
33,0.4489500362056481,0.44206008583690987,0.44027181688125894,0.9828326180257511
34,0.4454609429978888,0.4437590711175617,0.44194484760522496,0.9836719883889695
35,0.4381408065618592,0.4476787030213707,0.4436256448047163,0.9845246868091379
36,0.4328457446808511,0.4508043396932286,0.4481855592966704,0.9854096520763187
37,0.42727860374919197,0.4543726235741445,0.4505703422053232,0.9923954372623575
38,0.4222781623662681,0.4578825347758887,0.48299845440494593,0.9346986089644513
39,0.4165644171779141,0.46211228896741263,0.4840989399293286,0.9371809972516686
40,0.41148325358851673,0.4662674650698603,0.49620758483033933,0.9217564870259481
41,0.40641399416909624,0.47075548334687245,0.4959382615759545,0.9268887083671812
42,0.40261958997722097,0.4745972738537794,0.4993804213135068,0.929781082197439
43,0.39988876529477196,0.47793190416141235,0.48675914249684743,0.9562841530054644
44,0.399673735725938,0.47946963216424293,0.5042771599657827,0.9272882805816938
45,0.3997873471557682,0.4808362369337979,0.49869337979094075,0.9398954703832753
46,0.40332640332640335,0.4793608521970706,0.5104305370616955,0.9214380825565912
47,0.40458015267175573,0.47965641952983723,0.505877034358047,0.9104882459312839
48,0.408570004982561,0.4774193548387097,0.5013824884792627,0.9267281105990783
49,0.4111328125,0.47627994363550963,0.49459840300610614,0.9328323156411461
50,0.41311632359980854,0.4755747126436782,0.5052681992337165,0.889367816091954
51,0.4174484052532833,0.47237163814180927,0.502200488997555,0.9100244498777507
52,0.42061665899677864,0.47005988023952094,0.5004990019960079,0.9101796407185628
53,0.42437923250564336,0.46687054026503566,0.4964322120285423,0.9041794087665648
54,0.42730496453900707,0.46434148880791254,0.5028630921395106,0.8948464341488808
55,0.4327968682035668,0.4584664536741214,0.4936102236421725,0.8966986155484558
56,0.43571123451516447,0.4553376906318083,0.5108932461873639,0.8583877995642701
57,0.43828715365239296,0.4523676880222841,0.4813370473537604,0.9041782729805014
58,0.44100660066006603,0.44894466628636626,0.49857387335995434,0.829435253850542
59,0.4425963488843813,0.44684579439252337,0.48130841121495327,0.8843457943925234
60,0.44298245614035087,0.4463750748951468,0.4829239065308568,0.8753744757339724
61,0.4380392156862745,0.45421020282728947,0.46711739397664415,0.8955132145052244
62,0.43728290235430334,0.4558638083228247,0.4609079445145019,0.9060529634300126
63,0.4375237371819218,0.45595854922279794,0.45466321243523317,0.9164507772020726
64,0.43609865470852016,0.4590273151232512,0.46635576282478347,0.9000666222518321
65,0.43503864556496136,0.46164383561643835,0.45821917808219176,0.9178082191780822
66,0.4324030445813701,0.4675599435825106,0.4710860366713681,0.9062059238363893
67,0.42908181493390496,0.4753265602322206,0.4637155297532656,0.9201741654571843
68,0.42801830341429076,0.47904191616766467,0.46706586826347307,0.9176646706586826
69,0.4254507628294036,0.48646558391337974,0.477184841453983,0.9211136890951276
70,0.4229059829059829,0.49440894568690097,0.48083067092651754,0.9057507987220448
71,0.4213009774182676,0.5008264462809917,0.48760330578512395,0.9082644628099174
72,0.41888297872340424,0.5098374679213002,0.49786142001710865,0.9059024807527801
73,0.4162569649295313,0.5204262877442274,0.5133214920071048,0.8934280639431617
74,0.4131910766246363,0.533210332103321,0.5202952029520295,0.9003690036900369
75,0.41001914486279517,0.5474592521572388,0.5321188878235859,0.8935762224352828
76,0.40648614609571787,0.5644355644355644,0.5484515484515484,0.8891108891108891
77,0.4037923531240286,0.5802083333333333,0.5635416666666667,0.8854166666666666
78,0.40153374233128836,0.5965103598691385,0.579062159214831,0.8789531079607416
79,0.4003634161114476,0.6102857142857143,0.592,0.8731428571428571
80,0.3978462458869279,0.6306954436450839,0.6115107913669064,0.8669064748201439
81,0.3952732644017725,0.6540404040404041,0.6313131313131313,0.898989898989899
82,0.39235705950991834,0.6822429906542056,0.6595460614152203,0.890520694259012
83,0.39262035168636494,0.6977401129943502,0.673728813559322,0.8771186440677966
84,0.39544159544159546,0.7016491754122939,0.6776611694152923,0.8800599700149925
85,0.3987609124190369,0.7028753993610224,0.6773162939297125,0.8482428115015974
86,0.40244920679098245,0.702054794520548,0.678082191780822,0.8886986301369864
87,0.40704070407040704,0.6950092421441775,0.6654343807763401,0.8724584103512015
88,0.40957302148490615,0.7,0.69,0.912
89,0.4127453616563592,0.7008733624454149,0.6746724890829694,0.8820960698689956
90,0.41569148936170214,0.7026378896882494,0.6618705035971223,0.8992805755395683
91,0.4194057323165922,0.6978609625668449,0.6684491978609626,0.786096256684492
92,0.4226267880364109,0.6957831325301205,0.6987951807228916,0.9879518072289156
93,0.4215131240349974,0.7491408934707904,0.7491408934707904,1.0
94,0.42489816700611,0.751004016064257,0.751004016064257,1.0
95,0.4295792391030486,0.7259615384615384,0.7259615384615384,1.0
