scope_percent,kmeans_inside_accuracys,kmeans_outside_accuracys,nn_ouside_accuracys,same_result_accuracys
0,,0.7027972027972028,,
1,1.0,0.6985815602836879,0.6985815602836879,1.0
2,0.8333333333333334,0.7,0.7,1.0
3,0.9,0.6956521739130435,0.6956521739130435,1.0
4,0.9166666666666666,0.6934306569343066,0.6934306569343066,1.0
5,0.9333333333333333,0.6900369003690037,0.6900369003690037,1.0
6,0.9444444444444444,0.6865671641791045,0.6865671641791045,1.0
7,0.9047619047619048,0.6867924528301886,0.6867924528301886,1.0
8,0.875,0.6870229007633588,0.6870229007633588,1.0
9,0.8888888888888888,0.6833976833976834,0.6833976833976834,1.0
10,0.8620689655172413,0.6848249027237354,0.6848249027237354,1.0
11,0.8484848484848485,0.6837944664031621,0.6837944664031621,1.0
12,0.8285714285714286,0.6852589641434262,0.6852589641434262,1.0
13,0.8421052631578947,0.6814516129032258,0.6814516129032258,1.0
14,0.8292682926829268,0.6816326530612244,0.6816326530612244,1.0
15,0.8409090909090909,0.6776859504132231,0.6776859504132231,1.0
16,0.851063829787234,0.6736401673640168,0.6736401673640168,1.0
17,0.84,0.673728813559322,0.673728813559322,1.0
18,0.8269230769230769,0.6752136752136753,0.6752136752136753,1.0
19,0.8214285714285714,0.6739130434782609,0.6739130434782609,1.0
20,0.8103448275862069,0.6754385964912281,0.6754385964912281,1.0
21,0.8032786885245902,0.6755555555555556,0.6755555555555556,1.0
22,0.8125,0.6711711711711712,0.6711711711711712,1.0
23,0.8208955223880597,0.6666666666666666,0.6666666666666666,1.0
24,0.8285714285714286,0.6620370370370371,0.6620370370370371,1.0
25,0.8194444444444444,0.6635514018691588,0.6635514018691588,1.0
26,0.8266666666666667,0.6587677725118484,0.6587677725118484,1.0
27,0.8076923076923077,0.6634615384615384,0.6634615384615384,1.0
28,0.8148148148148148,0.6585365853658537,0.6585365853658537,1.0
29,0.8214285714285714,0.6534653465346535,0.6534653465346535,1.0
30,0.8045977011494253,0.6582914572864321,0.6582914572864321,1.0
31,0.797752808988764,0.6598984771573604,0.6598984771573604,1.0
32,0.8064516129032258,0.6528497409326425,0.6528497409326425,1.0
33,0.8,0.6544502617801047,0.6544502617801047,1.0
34,0.7755102040816326,0.6648936170212766,0.6648936170212766,1.0
35,0.7722772277227723,0.6648648648648648,0.6648648648648648,1.0
36,0.7788461538461539,0.6593406593406593,0.6593406593406593,1.0
37,0.7850467289719626,0.6536312849162011,0.6536312849162011,1.0
38,0.7909090909090909,0.6477272727272727,0.6477272727272727,1.0
39,0.7857142857142857,0.6494252873563219,0.6494252873563219,1.0
40,0.7844827586206896,0.6470588235294118,0.6470588235294118,1.0
41,0.788135593220339,0.6428571428571429,0.6428571428571429,1.0
42,0.7851239669421488,0.6424242424242425,0.6424242424242425,1.0
43,0.7741935483870968,0.6481481481481481,0.6481481481481481,1.0
44,0.7795275590551181,0.6415094339622641,0.6415094339622641,1.0
45,0.7846153846153846,0.6346153846153846,0.6346153846153846,1.0
46,0.7819548872180451,0.6339869281045751,0.6339869281045751,1.0
47,0.7851851851851852,0.6291390728476821,0.6291390728476821,1.0
48,0.7841726618705036,0.6258503401360545,0.6258503401360545,1.0
49,0.7801418439716312,0.6275862068965518,0.6275862068965518,1.0
50,0.7832167832167832,0.6223776223776224,0.6223776223776224,1.0
51,0.7687074829931972,0.6330935251798561,0.6330935251798561,1.0
52,0.7718120805369127,0.6277372262773723,0.6277372262773723,1.0
53,0.7647058823529411,0.631578947368421,0.631578947368421,1.0
54,0.7612903225806451,0.6335877862595419,0.6335877862595419,1.0
55,0.759493670886076,0.6328125,0.6328125,1.0
56,0.7577639751552795,0.632,0.632,1.0
57,0.7621951219512195,0.6229508196721312,0.6229508196721312,1.0
58,0.7604790419161677,0.6218487394957983,0.6218487394957983,1.0
59,0.7588235294117647,0.6206896551724138,0.6206896551724138,1.0
60,0.7558139534883721,0.6228070175438597,0.6228070175438597,1.0
61,0.7556818181818182,0.6181818181818182,0.6181818181818182,1.0
62,0.7471910112359551,0.6296296296296297,0.6296296296296297,1.0
63,0.7348066298342542,0.6476190476190476,0.6476190476190476,1.0
64,0.7336956521739131,0.6470588235294118,0.6470588235294118,1.0
65,0.732620320855615,0.6464646464646465,0.6464646464646465,1.0
66,0.7368421052631579,0.6354166666666666,0.6354166666666666,1.0
67,0.7409326424870466,0.6236559139784946,0.6236559139784946,1.0
68,0.7384615384615385,0.6263736263736264,0.6263736263736264,1.0
69,0.7386934673366834,0.6206896551724138,0.6206896551724138,1.0
70,0.736318407960199,0.6235294117647059,0.6235294117647059,1.0
71,0.7352941176470589,0.6219512195121951,0.6219512195121951,1.0
72,0.7391304347826086,0.6075949367088608,0.6075949367088608,1.0
73,0.7333333333333333,0.618421052631579,0.618421052631579,1.0
74,0.7370892018779343,0.6027397260273972,0.6027397260273972,1.0
75,0.7302325581395349,0.6197183098591549,0.6197183098591549,1.0
76,0.7247706422018348,0.6323529411764706,0.6323529411764706,1.0
77,0.7194570135746606,0.6461538461538462,0.6461538461538462,1.0
78,0.71875,0.6451612903225806,0.6451612903225806,1.0
79,0.7224669603524229,0.6271186440677966,0.6271186440677966,1.0
80,0.717391304347826,0.6428571428571429,0.6428571428571429,1.0
81,0.7155172413793104,0.6481481481481481,0.6481481481481481,1.0
82,0.711864406779661,0.66,0.66,1.0
83,0.7142857142857143,0.6458333333333334,0.6458333333333334,1.0
84,0.7178423236514523,0.6222222222222222,0.6222222222222222,1.0
85,0.7172131147540983,0.6190476190476191,0.6190476190476191,1.0
86,0.7206477732793523,0.5897435897435898,0.5897435897435898,1.0
87,0.72,0.5833333333333334,0.5833333333333334,1.0
88,0.7193675889328063,0.5757575757575758,0.5757575757575758,1.0
89,0.7176470588235294,0.5806451612903226,0.5806451612903226,1.0
90,0.7181467181467182,0.5555555555555556,0.5555555555555556,1.0
91,0.7203065134099617,0.52,0.52,1.0
92,0.7196969696969697,0.5,0.5,1.0
93,0.7191011235955056,0.47368421052631576,0.47368421052631576,1.0
94,0.7185185185185186,0.4375,0.4375,1.0
95,0.717948717948718,0.38461538461538464,0.38461538461538464,1.0
96,0.7137681159420289,0.4,0.4,1.0
97,0.7086330935251799,0.5,0.5,1.0
98,0.7056737588652482,0.5,0.5,1.0
99,0.7077464788732394,0.0,0.0,1.0
100,0.7027972027972028,,,
