scope_percent,kmeans_inside_accuracys,kmeans_outside_accuracys,nn_ouside_accuracys,same_result_accuracys
36,0.7121951219512195,0.5796703296703297,0.5796703296703297,1.0
37,0.7122641509433962,0.5770308123249299,0.5770308123249299,1.0
38,0.7201834862385321,0.5698005698005698,0.5698005698005698,1.0
39,0.726457399103139,0.5635838150289018,0.5635838150289018,1.0
40,0.7248908296943232,0.5617647058823529,0.5617647058823529,1.0
41,0.7307692307692307,0.5552238805970149,0.5552238805970149,1.0
42,0.7291666666666666,0.5531914893617021,0.5531914893617021,1.0
43,0.726530612244898,0.5524691358024691,0.5524691358024691,1.0
44,0.7290836653386454,0.5471698113207547,0.5471698113207547,1.0
45,0.7315175097276264,0.5416666666666666,0.5416666666666666,1.0
46,0.7300380228136882,0.5392156862745098,0.5392156862745098,1.0
47,0.7286245353159851,0.5366666666666666,0.5366666666666666,1.0
48,0.7299270072992701,0.5322033898305085,0.5322033898305085,1.0
49,0.7357142857142858,0.5224913494809689,0.5224913494809689,1.0
50,0.7333333333333333,0.5211267605633803,0.5211267605633803,1.0
51,0.7319587628865979,0.5179856115107914,0.5179856115107914,1.0
52,0.7171717171717171,0.5294117647058824,0.5294117647058824,1.0
53,0.7119205298013245,0.5318352059925093,0.5318352059925093,1.0
54,0.7142857142857143,0.524904214559387,0.524904214559387,1.0
55,0.7070063694267515,0.5294117647058824,0.5294117647058824,1.0
56,0.7,0.5341365461847389,0.5341365461847389,1.0
57,0.6932515337423313,0.5390946502057613,0.5390946502057613,1.0
58,0.6948640483383686,0.5336134453781513,0.5336134453781513,1.0
59,0.6884272997032641,0.5387931034482759,0.5387931034482759,1.0
60,0.6900584795321637,0.5330396475770925,0.5330396475770925,1.0
61,0.6925287356321839,0.5248868778280543,0.5248868778280543,1.0
62,0.6940509915014165,0.5185185185185185,0.5185185185185185,1.0
63,0.6935933147632312,0.5142857142857142,0.5142857142857142,1.0
64,0.6885245901639344,0.5172413793103449,0.5172413793103449,1.0
65,0.6846361185983828,0.5202020202020202,0.5202020202020202,1.0
66,0.6816976127320955,0.5208333333333334,0.5208333333333334,1.0
67,0.6858638743455497,0.5080213903743316,0.5133689839572193,0.9946524064171123
68,0.6881443298969072,0.4972375690607735,0.4972375690607735,1.0
69,0.6852791878172588,0.49714285714285716,0.49714285714285716,1.0
70,0.6867167919799498,0.48823529411764705,0.48823529411764705,1.0
71,0.6839506172839506,0.4878048780487805,0.47560975609756095,0.975609756097561
72,0.6853658536585366,0.4779874213836478,0.4779874213836478,1.0
73,0.6834532374100719,0.47368421052631576,0.47368421052631576,1.0
74,0.6800947867298578,0.47619047619047616,0.47619047619047616,1.0
75,0.677570093457944,0.475177304964539,0.475177304964539,1.0
76,0.6705069124423964,0.4888888888888889,0.4888888888888889,1.0
77,0.662870159453303,0.5076923076923077,0.5076923076923077,1.0
78,0.6539325842696629,0.532258064516129,0.532258064516129,1.0
79,0.6466666666666666,0.5546218487394958,0.5546218487394958,1.0
80,0.6381578947368421,0.584070796460177,0.584070796460177,1.0
81,0.6420824295010846,0.5648148148148148,0.5648148148148148,1.0
82,0.6410256410256411,0.5643564356435643,0.5643564356435643,1.0
83,0.6434599156118144,0.5473684210526316,0.5473684210526316,1.0
84,0.6450939457202505,0.5333333333333333,0.5333333333333333,1.0
85,0.6412371134020619,0.5476190476190477,0.5476190476190477,1.0
86,0.6428571428571429,0.5316455696202531,0.5316455696202531,1.0
87,0.6411290322580645,0.5342465753424658,0.5342465753424658,1.0
88,0.6354581673306773,0.5671641791044776,0.5671641791044776,1.0
89,0.6291913214990138,0.6129032258064516,0.6129032258064516,1.0
90,0.6257309941520468,0.6428571428571429,0.6428571428571429,1.0
91,0.626204238921002,0.64,0.64,1.0
92,0.6247619047619047,0.6590909090909091,0.6590909090909091,1.0
93,0.6264150943396226,0.6410256410256411,0.6410256410256411,1.0
94,0.6268656716417911,0.6363636363636364,0.6363636363636364,1.0
95,0.6236162361623616,0.7037037037037037,0.7037037037037037,1.0
96,0.6252285191956124,0.6818181818181818,0.6818181818181818,1.0
97,0.6256781193490054,0.6875,0.6875,1.0
98,0.6272401433691757,0.6363636363636364,0.6363636363636364,1.0
99,0.6276595744680851,0.6,0.6,1.0
100,0.6274165202108963,,,
